"Time","coredns","etcd","grafana","kepler","kindnet-cni","kube-apiserver","kube-controller-manager","kube-proxy","kube-scheduler","kube-state-metrics","local-path-provisioner","prometheus-server","prometheus-server-configmap-reload","ue-ch-est","ue-ch-mmse","ue-ch-mmse-98b7f65cf-h6nwc","ue-check-crc","ue-check-crc-7f9f86875d-k5hd5","ue-descrambling","ue-descrambling-5c54bcf8b4-x74tv","ue-layer-demap","ue-layer-demap-56d87f6894-zvvxl","ue-ldpc-dec","ue-ofdm-demod","ue-ofdm-demod-7f9ddcf5f5-tpqwn","ue-soft-demod","ue-soft-demod-cc9c66bb5-5njnq"
2026-06-03 21:32:32,0.0246,0.0738,0.0246,0.0246,0,0.197,0.0984,0,0.0492,0,0,0.0246,0,9.50,,,,,9.50,,9.50,,9.50,9.52,,9.50,
2026-06-03 21:32:33,0.0246,0.0738,0.0246,0.0246,0,0.197,0.0984,0,0.0492,0,0,0.0246,0,9.50,,,,,9.50,,9.50,,9.50,9.52,,9.50,
2026-06-03 21:32:34,0.0246,0.0738,0.0246,0.0246,0,0.197,0.0984,0,0.0492,0,0,0.0246,0,9.50,,,,,9.50,,9.50,,9.50,9.52,,9.50,
2026-06-03 21:32:35,0,0.0764,0.0191,0.0573,0,0.153,0.0954,0,0.0573,0.0191,0,0,0,9.54,,,,,9.54,,9.52,,9.54,9.52,,9.54,
2026-06-03 21:32:36,0,0.0764,0.0191,0.0573,0,0.153,0.0954,0,0.0573,0.0191,0,0,0,9.54,,,,,9.54,,9.52,,9.54,9.52,,9.54,
2026-06-03 21:32:37,0,0.0764,0.0191,0.0573,0,0.153,0.0954,0,0.0573,0.0191,0,0,0,9.54,,,,,9.54,,9.52,,9.54,9.52,,9.54,
2026-06-03 21:32:38,0,0.0764,0.0191,0.0573,0,0.153,0.0954,0,0.0573,0.0191,0,0,0,9.54,,,,,9.54,,9.52,,9.54,9.52,,9.54,
2026-06-03 21:32:39,0,0.0764,0.0191,0.0573,0,0.153,0.0954,0,0.0573,0.0191,0,0,0,9.54,,,,,9.54,,9.52,,9.54,9.52,,9.54,
2026-06-03 21:32:40,0.0377,0.0943,0.0189,0.0377,0,0.189,0.0943,0,0.0566,0,0.0189,0.0189,0,9.43,,,,,9.43,,9.41,,9.43,9.43,,9.43,
2026-06-03 21:32:41,0.0377,0.0943,0.0189,0.0377,0,0.189,0.0943,0,0.0566,0,0.0189,0.0189,0,9.43,,,,,9.43,,9.41,,9.43,9.43,,9.43,
2026-06-03 21:32:42,0.0377,0.0943,0.0189,0.0377,0,0.189,0.0943,0,0.0566,0,0.0189,0.0189,0,9.43,,,,,9.43,,9.41,,9.43,9.43,,9.43,
2026-06-03 21:32:43,0.0377,0.0943,0.0189,0.0377,0,0.189,0.0943,0,0.0566,0,0.0189,0.0189,0,9.43,,,,,9.43,,9.41,,9.43,9.43,,9.43,
2026-06-03 21:32:44,0.0377,0.0943,0.0189,0.0377,0,0.189,0.0943,0,0.0566,0,0.0189,0.0189,0,9.43,,,,,9.43,,9.41,,9.43,9.43,,9.43,
2026-06-03 21:32:45,0.0168,0.0838,0.0168,0.0335,0,0.201,0.151,0,0.0335,0.0168,0,0.0335,0,8.38,,,6.94,,8.38,,8.40,,8.38,8.38,,8.38,
2026-06-03 21:32:46,0.0168,0.0838,0.0168,0.0335,0,0.201,0.151,0,0.0335,0.0168,0,0.0335,0,8.38,,,6.94,,8.38,,8.40,,8.38,8.38,,8.38,
2026-06-03 21:32:47,0.0168,0.0838,0.0168,0.0335,0,0.201,0.151,0,0.0335,0.0168,0,0.0335,0,8.38,,,6.94,,8.38,,8.40,,8.38,8.38,,8.38,
2026-06-03 21:32:48,0.0168,0.0838,0.0168,0.0335,0,0.201,0.151,0,0.0335,0.0168,0,0.0335,0,8.38,,,6.94,,8.38,,8.40,,8.38,8.38,,8.38,
2026-06-03 21:32:49,0.0168,0.0838,0.0168,0.0335,0,0.201,0.151,0,0.0335,0.0168,0,0.0335,0,8.38,,,6.94,,8.38,,8.40,,8.38,8.38,,8.38,
2026-06-03 21:32:50,0.0191,0.115,0,0.0382,0,0.229,0.115,0,0.0765,0,0,0,0.0191,9.56,,,9.54,,9.56,,9.56,,9.56,9.56,,9.56,
2026-06-03 21:32:51,0.0191,0.115,0,0.0382,0,0.229,0.115,0,0.0765,0,0,0,0.0191,9.56,,,9.54,,9.56,,9.56,,9.56,9.56,,9.56,
2026-06-03 21:32:52,0.0191,0.115,0,0.0382,0,0.229,0.115,0,0.0765,0,0,0,0.0191,9.56,,,9.54,,9.56,,9.56,,9.56,9.56,,9.56,
2026-06-03 21:32:53,0.0191,0.115,0,0.0382,0,0.229,0.115,0,0.0765,0,0,0,0.0191,9.56,,,9.54,,9.56,,9.56,,9.56,9.56,,9.56,
2026-06-03 21:32:54,0.0191,0.115,0,0.0382,0,0.229,0.115,0,0.0765,0,0,0,0.0191,9.56,,,9.54,,9.56,,9.56,,9.56,9.56,,9.56,
2026-06-03 21:32:55,0.0226,0.0905,0.0679,0.0453,0,0.181,0.0905,0,0.0453,0,0,0.0226,0,11.3,,,0,,11.3,,11.3,,11.3,11.3,,11.3,
2026-06-03 21:32:56,0.0226,0.0905,0.0679,0.0453,0,0.181,0.0905,0,0.0453,0,0,0.0226,0,11.3,,,0,,11.3,,11.3,,11.3,11.3,,11.3,
2026-06-03 21:32:57,0.0226,0.0905,0.0679,0.0453,0,0.181,0.0905,0,0.0453,0,0,0.0226,0,11.3,,,0,,11.3,,11.3,,11.3,11.3,,11.3,
2026-06-03 21:32:58,0.0226,0.0905,0.0679,0.0453,0,0.181,0.0905,0,0.0453,0,0,0.0226,0,11.3,,,0,,11.3,,11.3,,11.3,11.3,,11.3,
2026-06-03 21:32:59,0.0226,0.0905,0.0679,0.0453,0,0.181,0.0905,0,0.0453,0,0,0.0226,0,11.3,,,0,,11.3,,11.3,,11.3,11.3,,11.3,
2026-06-03 21:33:00,0,0.0980,0,0.0196,0,0.216,0.118,0,0.0784,0,0,0.0588,0,9.80,,,0,,9.80,,9.80,,9.80,9.80,,9.80,
2026-06-03 21:33:01,0,0.0980,0,0.0196,0,0.216,0.118,0,0.0784,0,0,0.0588,0,9.80,,,0,,9.80,,9.80,,9.80,9.80,,9.80,
2026-06-03 21:33:02,0,0.0980,0,0.0196,0,0.216,0.118,0,0.0784,0,0,0.0588,0,9.80,,,0,,9.80,,9.80,,9.80,9.80,,9.80,
2026-06-03 21:33:03,0,0.0980,0,0.0196,0,0.216,0.118,0,0.0784,0,0,0.0588,0,9.80,,,0,,9.80,,9.80,,9.80,9.80,,9.80,
2026-06-03 21:33:04,0,0.0980,0,0.0196,0,0.216,0.118,0,0.0784,0,0,0.0588,0,9.80,,,0,,9.80,,9.80,,9.80,9.80,,9.80,
2026-06-03 21:33:05,0.0379,0.0948,0.0190,0.0379,0,0.322,0.114,0,0.0379,0.0190,0,0.0758,0,9.48,,,0,,9.48,,9.46,,9.48,9.46,,9.48,
2026-06-03 21:33:06,0.0379,0.0948,0.0190,0.0379,0,0.322,0.114,0,0.0379,0.0190,0,0.0758,0,9.48,,,0,,9.48,,9.46,,9.48,9.46,,9.48,
2026-06-03 21:33:07,0.0379,0.0948,0.0190,0.0379,0,0.322,0.114,0,0.0379,0.0190,0,0.0758,0,9.48,,,0,,9.48,,9.46,,9.48,9.46,,9.48,
2026-06-03 21:33:08,0.0379,0.0948,0.0190,0.0379,0,0.322,0.114,0,0.0379,0.0190,0,0.0758,0,9.48,,,0,,9.48,,9.46,,9.48,9.46,,9.48,
2026-06-03 21:33:09,0.0379,0.0948,0.0190,0.0379,0,0.322,0.114,0,0.0379,0.0190,0,0.0758,0,9.48,,,0,,9.48,,9.46,,9.48,9.46,,9.48,
2026-06-03 21:33:10,0.0190,0.114,0.0190,0.0379,0,0.171,0.0948,0,0.0759,0,0,0.0190,0,9.48,,,0,,9.48,,9.48,,9.48,9.48,,9.48,
2026-06-03 21:33:11,0.0190,0.114,0.0190,0.0379,0,0.171,0.0948,0,0.0759,0,0,0.0190,0,9.48,,,0,,9.48,,9.48,,9.48,9.48,,9.48,
2026-06-03 21:33:12,0.0190,0.114,0.0190,0.0379,0,0.171,0.0948,0,0.0759,0,0,0.0190,0,9.48,,,0,,9.48,,9.48,,9.48,9.48,,9.48,
2026-06-03 21:33:13,0.0190,0.114,0.0190,0.0379,0,0.171,0.0948,0,0.0759,0,0,0.0190,0,9.48,,,0,,9.48,,9.48,,9.48,9.48,,9.48,
2026-06-03 21:33:14,0.0190,0.114,0.0190,0.0379,0,0.171,0.0948,0,0.0759,0,0,0.0190,0,9.48,,,0,,9.48,,9.48,,9.48,9.48,,9.48,
2026-06-03 21:33:15,0,0.0758,0.0189,0.0568,0,0.170,0.152,0,0.0379,0,0,0.0189,0,9.47,,,0,,9.47,,9.45,,9.47,9.47,,9.47,
2026-06-03 21:33:16,0,0.0758,0.0189,0.0568,0,0.170,0.152,0,0.0379,0,0,0.0189,0,9.47,,,0,,9.47,,9.45,,9.47,9.47,,9.47,
2026-06-03 21:33:17,0,0.0758,0.0189,0.0568,0,0.170,0.152,0,0.0379,0,0,0.0189,0,9.47,,,0,,9.47,,9.45,,9.47,9.47,,9.47,
2026-06-03 21:33:18,0,0.0758,0.0189,0.0568,0,0.170,0.152,0,0.0379,0,0,0.0189,0,9.47,,,0,,9.47,,9.45,,9.47,9.47,,9.47,
2026-06-03 21:33:19,0,0.0758,0.0189,0.0568,0,0.170,0.152,0,0.0379,0,0,0.0189,0,9.47,,,0,,9.47,,9.45,,9.47,9.47,,9.47,
2026-06-03 21:33:20,0,0.0947,0.0189,0.0189,0,0.189,0.0947,0,0.0757,0.0189,0,0.0189,0,9.47,,,0,,9.45,,9.45,,9.45,9.47,,9.47,
2026-06-03 21:33:21,0,0.0947,0.0189,0.0189,0,0.189,0.0947,0,0.0757,0.0189,0,0.0189,0,9.47,,,0,,9.45,,9.45,,9.45,9.47,,9.47,
2026-06-03 21:33:22,0,0.0947,0.0189,0.0189,0,0.189,0.0947,0,0.0757,0.0189,0,0.0189,0,9.47,,,0,,9.45,,9.45,,9.45,9.47,,9.47,
2026-06-03 21:33:23,0,0.0947,0.0189,0.0189,0,0.189,0.0947,0,0.0757,0.0189,0,0.0189,0,9.47,,,0,,9.45,,9.45,,9.45,9.47,,9.47,
2026-06-03 21:33:24,0,0.0947,0.0189,0.0189,0,0.189,0.0947,0,0.0757,0.0189,0,0.0189,0,9.47,,,0,,9.45,,9.45,,9.45,9.47,,9.47,
2026-06-03 21:33:25,0.0377,0.0944,0.0377,0.0377,0,0.151,0.0944,0,0.0566,0,0,0.0189,0,9.42,,,0,,9.46,,9.42,,9.44,9.44,,9.44,
2026-06-03 21:33:26,0.0377,0.0944,0.0377,0.0377,0,0.151,0.0944,0,0.0566,0,0,0.0189,0,9.42,,,0,,9.46,,9.42,,9.44,9.44,,9.44,
2026-06-03 21:33:27,0.0377,0.0944,0.0377,0.0377,0,0.151,0.0944,0,0.0566,0,0,0.0189,0,9.42,,,0,,9.46,,9.42,,9.44,9.44,,9.44,
2026-06-03 21:33:28,0.0377,0.0944,0.0377,0.0377,0,0.151,0.0944,0,0.0566,0,0,0.0189,0,9.42,,,0,,9.46,,9.42,,9.44,9.44,,9.44,
2026-06-03 21:33:29,0.0377,0.0944,0.0377,0.0377,0,0.151,0.0944,0,0.0566,0,0,0.0189,0,9.42,,,0,,9.46,,9.42,,9.44,9.44,,9.44,
2026-06-03 21:33:30,0,0.0986,0,0.0247,0,0.197,0.123,0,0.0493,0,0,0,0,9.54,,,0,,9.52,,9.49,,9.52,9.54,,9.54,
2026-06-03 21:33:31,0,0.0986,0,0.0247,0,0.197,0.123,0,0.0493,0,0,0,0,9.54,,,0,,9.52,,9.49,,9.52,9.54,,9.54,
2026-06-03 21:33:32,0,0.0986,0,0.0247,0,0.197,0.123,0,0.0493,0,0,0,0,9.54,,,0,,9.52,,9.49,,9.52,9.54,,9.54,
2026-06-03 21:33:33,0,0.0986,0,0.0247,0,0.197,0.123,0,0.0493,0,0,0,0,9.54,,,0,,9.52,,9.49,,9.52,9.54,,9.54,
2026-06-03 21:33:34,0,0.0986,0,0.0247,0,0.197,0.123,0,0.0493,0,0,0,0,9.54,,,0,,9.52,,9.49,,9.52,9.54,,9.54,
2026-06-03 21:33:35,0,0.114,0.0379,0.0569,0,0.190,0.0759,0,0.0569,0.0190,0,0.0190,0,9.48,,,0,,9.50,,9.50,,9.50,9.44,,9.48,
2026-06-03 21:33:36,0,0.114,0.0379,0.0569,0,0.190,0.0759,0,0.0569,0.0190,0,0.0190,0,9.48,,,0,,9.50,,9.50,,9.50,9.44,,9.48,
2026-06-03 21:33:37,0,0.114,0.0379,0.0569,0,0.190,0.0759,0,0.0569,0.0190,0,0.0190,0,9.48,,,0,,9.50,,9.50,,9.50,9.44,,9.48,
2026-06-03 21:33:38,0,0.114,0.0379,0.0569,0,0.190,0.0759,0,0.0569,0.0190,0,0.0190,0,9.48,,,0,,9.50,,9.50,,9.50,9.44,,9.48,
2026-06-03 21:33:39,0,0.114,0.0379,0.0569,0,0.190,0.0759,0,0.0569,0.0190,0,0.0190,0,9.48,,,0,,9.50,,9.50,,9.50,9.44,,9.48,
2026-06-03 21:33:40,0,0.0943,0,0.0189,0,0.170,0.113,0,0.0566,0,0,0,0,9.41,,,0,,9.41,,9.41,,9.43,9.45,,9.43,
2026-06-03 21:33:41,0,0.0943,0,0.0189,0,0.170,0.113,0,0.0566,0,0,0,0,9.41,,,0,,9.41,,9.41,,9.43,9.45,,9.43,
2026-06-03 21:33:42,0,0.0943,0,0.0189,0,0.170,0.113,0,0.0566,0,0,0,0,9.41,,,0,,9.41,,9.41,,9.43,9.45,,9.43,
2026-06-03 21:33:43,0,0.0943,0,0.0189,0,0.170,0.113,0,0.0566,0,0,0,0,9.41,,,0,,9.41,,9.41,,9.43,9.45,,9.43,
2026-06-03 21:33:44,0,0.0943,0,0.0189,0,0.170,0.113,0,0.0566,0,0,0,0,9.41,,,0,,9.41,,9.41,,9.43,9.45,,9.43,
2026-06-03 21:33:45,0.0378,0.0946,0.0189,0.0378,0,0.189,0.151,0,0.0567,0.0189,0,0.0189,0,9.46,,,0,,9.46,,9.46,,9.46,9.44,,9.46,
2026-06-03 21:33:46,0.0378,0.0946,0.0189,0.0378,0,0.189,0.151,0,0.0567,0.0189,0,0.0189,0,9.46,,,0,,9.46,,9.46,,9.46,9.44,,9.46,
2026-06-03 21:33:47,0.0378,0.0946,0.0189,0.0378,0,0.189,0.151,0,0.0567,0.0189,0,0.0189,0,9.46,,,0,,9.46,,9.46,,9.46,9.44,,9.46,
2026-06-03 21:33:48,0.0378,0.0946,0.0189,0.0378,0,0.189,0.151,0,0.0567,0.0189,0,0.0189,0,9.46,,,0,,9.46,,9.46,,9.46,9.44,,9.46,
2026-06-03 21:33:49,0.0378,0.0946,0.0189,0.0378,0,0.189,0.151,0,0.0567,0.0189,0,0.0189,0,9.46,,,0,,9.46,,9.46,,9.46,9.44,,9.46,
2026-06-03 21:33:50,0.0190,0.0948,0.0190,0.0379,0.0190,0.171,0.0948,0,0.0569,0,0,0,0,9.48,,,0,,9.48,,9.46,,9.48,9.48,,9.48,
2026-06-03 21:33:51,0.0190,0.0948,0.0190,0.0379,0.0190,0.171,0.0948,0,0.0569,0,0,0,0,9.48,,,0,,9.48,,9.46,,9.48,9.48,,9.48,
2026-06-03 21:33:52,0.0190,0.0948,0.0190,0.0379,0.0190,0.171,0.0948,0,0.0569,0,0,0,0,9.48,,,0,,9.48,,9.46,,9.48,9.48,,9.48,
2026-06-03 21:33:53,0.0190,0.0948,0.0190,0.0379,0.0190,0.171,0.0948,0,0.0569,0,0,0,0,9.48,,,0,,9.48,,9.46,,9.48,9.48,,9.48,
2026-06-03 21:33:54,0.0190,0.0948,0.0190,0.0379,0.0190,0.171,0.0948,0,0.0569,0,0,0,0,9.48,,,0,,9.48,,9.46,,9.48,9.48,,9.48,
2026-06-03 21:33:55,0,0.0755,0,0.0378,0,0.170,0.0944,0.0189,0.0378,0,0,0.0189,0,9.44,,,0,,9.44,,9.44,,9.44,9.44,,9.44,
2026-06-03 21:33:56,0,0.0755,0,0.0378,0,0.170,0.0944,0.0189,0.0378,0,0,0.0189,0,9.44,,,0,,9.44,,9.44,,9.44,9.44,,9.44,
2026-06-03 21:33:57,0,0.0755,0,0.0378,0,0.170,0.0944,0.0189,0.0378,0,0,0.0189,0,9.44,,,0,,9.44,,9.44,,9.44,9.44,,9.44,
2026-06-03 21:33:58,0,0.0755,0,0.0378,0,0.170,0.0944,0.0189,0.0378,0,0,0.0189,0,9.44,,,0,,9.44,,9.44,,9.44,9.44,,9.44,
2026-06-03 21:33:59,0,0.0755,0,0.0378,0,0.170,0.0944,0.0189,0.0378,0,0,0.0189,0,9.44,,,0,,9.44,,9.44,,9.44,9.44,,9.44,
2026-06-03 21:34:00,0.0188,0.0942,0.0377,0.0377,0,0.207,0.113,0,0.0754,0,0,0.0754,0,9.42,,,0,,9.42,,9.40,,9.40,9.40,,9.40,
2026-06-03 21:34:01,0.0188,0.0942,0.0377,0.0377,0,0.207,0.113,0,0.0754,0,0,0.0754,0,9.42,,,0,,9.42,,9.40,,9.40,9.40,,9.40,
2026-06-03 21:34:02,0.0188,0.0942,0.0377,0.0377,0,0.207,0.113,0,0.0754,0,0,0.0754,0,9.42,,,0,,9.42,,9.40,,9.40,9.40,,9.40,
2026-06-03 21:34:03,0.0188,0.0942,0.0377,0.0377,0,0.207,0.113,0,0.0754,0,0,0.0754,0,9.42,,,0,,9.42,,9.40,,9.40,9.40,,9.40,
2026-06-03 21:34:04,0.0188,0.0942,0.0377,0.0377,0,0.207,0.113,0,0.0754,0,0,0.0754,0,9.42,,,0,,9.42,,9.40,,9.40,9.40,,9.40,
2026-06-03 21:34:05,0,0.114,0,0.0380,0.0190,0.323,0.0950,0,0.0380,0,0,0.0760,0,9.50,,,0,,9.50,,9.52,,9.50,9.50,,9.50,
2026-06-03 21:34:06,0,0.114,0,0.0380,0.0190,0.323,0.0950,0,0.0380,0,0,0.0760,0,9.50,,,0,,9.50,,9.52,,9.50,9.50,,9.50,
2026-06-03 21:34:07,0,0.114,0,0.0380,0.0190,0.323,0.0950,0,0.0380,0,0,0.0760,0,9.50,,,0,,9.50,,9.52,,9.50,9.50,,9.50,
2026-06-03 21:34:08,0,0.114,0,0.0380,0.0190,0.323,0.0950,0,0.0380,0,0,0.0760,0,9.50,,,0,,9.50,,9.52,,9.50,9.50,,9.50,
2026-06-03 21:34:09,0,0.114,0,0.0380,0.0190,0.323,0.0950,0,0.0380,0,0,0.0760,0,9.50,,,0,,9.50,,9.52,,9.50,9.50,,9.50,
2026-06-03 21:34:10,0.0189,0.0754,0.0189,0.0189,0,0.339,0.113,0,0.0566,0,0,0.113,0,9.43,,,0,,9.43,,9.41,,9.43,9.41,,9.43,
2026-06-03 21:34:11,0.0189,0.0754,0.0189,0.0189,0,0.339,0.113,0,0.0566,0,0,0.113,0,9.43,,,0,,9.43,,9.41,,9.43,9.41,,9.43,
2026-06-03 21:34:12,0.0189,0.0754,0.0189,0.0189,0,0.339,0.113,0,0.0566,0,0,0.113,0,9.43,,,0,,9.43,,9.41,,9.43,9.41,,9.43,
2026-06-03 21:34:13,0.0189,0.0754,0.0189,0.0189,0,0.339,0.113,0,0.0566,0,0,0.113,0,9.43,,,0,,9.43,,9.41,,9.43,9.41,,9.43,
2026-06-03 21:34:14,0.0189,0.0754,0.0189,0.0189,0,0.339,0.113,0,0.0566,0,0,0.113,0,9.43,,,0,,9.43,,9.41,,9.43,9.41,,9.43,
2026-06-03 21:34:15,0.0380,0.0949,0.0190,0.0380,0,0.171,0.133,0,0.0380,0.0190,0,0.0190,0,9.49,,,0,,9.49,,9.49,,9.49,9.49,,9.49,
2026-06-03 21:34:16,0.0380,0.0949,0.0190,0.0380,0,0.171,0.133,0,0.0380,0.0190,0,0.0190,0,9.49,,,0,,9.49,,9.49,,9.49,9.49,,9.49,
2026-06-03 21:34:17,0.0380,0.0949,0.0190,0.0380,0,0.171,0.133,0,0.0380,0.0190,0,0.0190,0,9.49,,,0,,9.49,,9.49,,9.49,9.49,,9.49,
2026-06-03 21:34:18,0.0380,0.0949,0.0190,0.0380,0,0.171,0.133,0,0.0380,0.0190,0,0.0190,0,9.49,,,0,,9.49,,9.49,,9.49,9.49,,9.49,
2026-06-03 21:34:19,0.0380,0.0949,0.0190,0.0380,0,0.171,0.133,0,0.0380,0.0190,0,0.0190,0,9.49,,,0,,9.49,,9.49,,9.49,9.49,,9.49,
2026-06-03 21:34:20,0.0189,0.132,0.0944,0.0566,0,0.189,0.0944,0,0.0566,0,0,0.0189,0,9.44,,,0,,9.44,,9.42,,9.44,9.42,,9.44,
2026-06-03 21:34:21,0.0189,0.132,0.0944,0.0566,0,0.189,0.0944,0,0.0566,0,0,0.0189,0,9.44,,,0,,9.44,,9.42,,9.44,9.42,,9.44,
2026-06-03 21:34:22,0.0189,0.132,0.0944,0.0566,0,0.189,0.0944,0,0.0566,0,0,0.0189,0,9.44,,,0,,9.44,,9.42,,9.44,9.42,,9.44,
2026-06-03 21:34:23,0.0189,0.132,0.0944,0.0566,0,0.189,0.0944,0,0.0566,0,0,0.0189,0,9.44,,,0,,9.44,,9.42,,9.44,9.42,,9.44,
2026-06-03 21:34:24,0.0189,0.132,0.0944,0.0566,0,0.189,0.0944,0,0.0566,0,0,0.0189,0,9.44,,,0,,9.44,,9.42,,9.44,9.42,,9.44,
2026-06-03 21:34:25,0,0.0948,0.0190,0.0190,0,0.209,0.114,0.0190,0.0948,0.0190,0,0.0190,0,9.48,,,0,,9.48,,9.48,,9.48,9.48,,9.48,
2026-06-03 21:34:26,0,0.0948,0.0190,0.0190,0,0.209,0.114,0.0190,0.0948,0.0190,0,0.0190,0,9.48,,,0,,9.48,,9.48,,9.48,9.48,,9.48,
2026-06-03 21:34:27,0,0.0948,0.0190,0.0190,0,0.209,0.114,0.0190,0.0948,0.0190,0,0.0190,0,9.48,,,0,,9.48,,9.48,,9.48,9.48,,9.48,
2026-06-03 21:34:28,0,0.0948,0.0190,0.0190,0,0.209,0.114,0.0190,0.0948,0.0190,0,0.0190,0,9.48,,,0,,9.48,,9.48,,9.48,9.48,,9.48,
2026-06-03 21:34:29,0,0.0948,0.0190,0.0190,0,0.209,0.114,0.0190,0.0948,0.0190,0,0.0190,0,9.48,,,0,,9.48,,9.48,,9.48,9.48,,9.48,
2026-06-03 21:34:30,0.0263,0.105,0,0.0263,0,0.184,0.105,0,0.0263,0,0,0,0,10.2,,,,,0,,10.2,,10.2,10.2,,10.2,
2026-06-03 21:34:31,0.0263,0.105,0,0.0263,0,0.184,0.105,0,0.0263,0,0,0,0,10.2,,,,,0,,10.2,,10.2,10.2,,10.2,
2026-06-03 21:34:32,0.0263,0.105,0,0.0263,0,0.184,0.105,0,0.0263,0,0,0,0,10.2,,,,,0,,10.2,,10.2,10.2,,10.2,
2026-06-03 21:34:33,0.0263,0.105,0,0.0263,0,0.184,0.105,0,0.0263,0,0,0,0,10.2,,,,,0,,10.2,,10.2,10.2,,10.2,
2026-06-03 21:34:34,0.0263,0.105,0,0.0263,0,0.184,0.105,0,0.0263,0,0,0,0,10.2,,,,,0,,10.2,,10.2,10.2,,10.2,
2026-06-03 21:34:35,0.0203,0.0609,0.0406,0.0609,0,0.203,0.101,0,0.0609,0.0203,0,0.0203,0,10.1,,,,,0,,10.1,,10.1,0,,10.1,
2026-06-03 21:34:36,0.0203,0.0609,0.0406,0.0609,0,0.203,0.101,0,0.0609,0.0203,0,0.0203,0,10.1,,,,,0,,10.1,,10.1,0,,10.1,
2026-06-03 21:34:37,0.0203,0.0609,0.0406,0.0609,0,0.203,0.101,0,0.0609,0.0203,0,0.0203,0,10.1,,,,,0,,10.1,,10.1,0,,10.1,
2026-06-03 21:34:38,0.0203,0.0609,0.0406,0.0609,0,0.203,0.101,0,0.0609,0.0203,0,0.0203,0,10.1,,,,,0,,10.1,,10.1,0,,10.1,
2026-06-03 21:34:39,0.0203,0.0609,0.0406,0.0609,0,0.203,0.101,0,0.0609,0.0203,0,0.0203,0,10.1,,,,,0,,10.1,,10.1,0,,10.1,
2026-06-03 21:34:40,0.0335,0.100,0,0.0167,0,0.167,0.0837,0,0.0335,0,0.0167,0.0167,0,8.37,,,,,0,,8.37,,8.37,0,,8.37,
2026-06-03 21:34:41,0.0335,0.100,0,0.0167,0,0.167,0.0837,0,0.0335,0,0.0167,0.0167,0,8.37,,,,,0,,8.37,,8.37,0,,8.37,
2026-06-03 21:34:42,0.0335,0.100,0,0.0167,0,0.167,0.0837,0,0.0335,0,0.0167,0.0167,0,8.37,,,,,0,,8.37,,8.37,0,,8.37,
2026-06-03 21:34:43,0.0335,0.100,0,0.0167,0,0.167,0.0837,0,0.0335,0,0.0167,0.0167,0,8.37,,,,,0,,8.37,,8.37,0,,8.37,
2026-06-03 21:34:44,0.0335,0.100,0,0.0167,0,0.167,0.0837,0,0.0335,0,0.0167,0.0167,0,8.37,,,,,0,,8.37,,8.37,0,,8.37,
2026-06-03 21:34:45,0.0161,0.0642,0.0161,0.0161,0,0.145,0.112,0,0.0482,0.0161,0,0.0161,0,8.03,,,,,0,,8.03,,8.03,0,,8.03,
2026-06-03 21:34:46,0.0161,0.0642,0.0161,0.0161,0,0.145,0.112,0,0.0482,0.0161,0,0.0161,0,8.03,,,,,0,,8.03,,8.03,0,,8.03,
2026-06-03 21:34:47,0.0161,0.0642,0.0161,0.0161,0,0.145,0.112,0,0.0482,0.0161,0,0.0161,0,8.03,,,,,0,,8.03,,8.03,0,,8.03,
2026-06-03 21:34:48,0.0161,0.0642,0.0161,0.0161,0,0.145,0.112,0,0.0482,0.0161,0,0.0161,0,8.03,,,,,0,,8.03,,8.03,0,,8.03,
2026-06-03 21:34:49,0.0161,0.0642,0.0161,0.0161,0,0.145,0.112,0,0.0482,0.0161,0,0.0161,0,8.03,,,,,0,,8.03,,8.03,0,,8.03,
2026-06-03 21:34:50,0.0164,0.0818,0.0164,0.0491,0,0.147,0.0981,0,0.0327,0,0,0.0164,0,8.18,,,,,0,,8.16,,8.18,0,,8.18,
2026-06-03 21:34:51,0.0164,0.0818,0.0164,0.0491,0,0.147,0.0981,0,0.0327,0,0,0.0164,0,8.18,,,,,0,,8.16,,8.18,0,,8.18,
2026-06-03 21:34:52,0.0164,0.0818,0.0164,0.0491,0,0.147,0.0981,0,0.0327,0,0,0.0164,0,8.18,,,,,0,,8.16,,8.18,0,,8.18,
2026-06-03 21:34:53,0.0164,0.0818,0.0164,0.0491,0,0.147,0.0981,0,0.0327,0,0,0.0164,0,8.18,,,,,0,,8.16,,8.18,0,,8.18,
2026-06-03 21:34:54,0.0164,0.0818,0.0164,0.0491,0,0.147,0.0981,0,0.0327,0,0,0.0164,0,8.18,,,,,0,,8.16,,8.18,0,,8.18,
2026-06-03 21:34:55,0,0.0471,0,0.0314,0,0.126,0.0785,0,0.0471,0,0,0,0,7.85,,,,,0,,7.85,,7.84,0,,7.85,
2026-06-03 21:34:56,0,0.0471,0,0.0314,0,0.126,0.0785,0,0.0471,0,0,0,0,7.85,,,,,0,,7.85,,7.84,0,,7.85,
2026-06-03 21:34:57,0,0.0471,0,0.0314,0,0.126,0.0785,0,0.0471,0,0,0,0,7.85,,,,,0,,7.85,,7.84,0,,7.85,
2026-06-03 21:34:58,0,0.0471,0,0.0314,0,0.126,0.0785,0,0.0471,0,0,0,0,7.85,,,,,0,,7.85,,7.84,0,,7.85,
2026-06-03 21:34:59,0,0.0471,0,0.0314,0,0.126,0.0785,0,0.0471,0,0,0,0,7.85,,,,,0,,7.85,,7.84,0,,7.85,
